Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
3/18/2009,893.3,680.8,"87,520.60",639.4,"1,135.30","1,041.40","45,814.80","6,105.10","1,532.00","3,350.10","10,699,348.50","3,281.00","32,009.60","15,617,583.00","5,022.30","1,267,253.80","30,763.10","8,833.60","1,352.80"
3/19/2009,956.5,701.4,"90,427.50",658.5,"1,180.50","1,076.20","48,207.60","6,531.50","1,634.20","3,587.20","11,406,262.50","3,513.30","33,821.80","16,725,359.00","5,382.30","1,332,739.30","31,920.90","9,223.60","1,390.30"
3/20/2009,954,702.5,"91,355.00",659.3,"1,184.60","1,075.80","48,320.10","6,513.60","1,612.30","3,577.90","11,233,350.00","3,504.00","33,685.70","16,674,012.00","5,368.10","1,339,082.10","31,949.00","9,165.60","1,388.20"
3/23/2009,949.3,697.1,"91,792.50",653.7,"1,166.60","1,066.60","47,908.70","6,486.30","1,582.10","3,560.00","10,883,151.30","3,486.70","33,546.50","16,599,534.80","5,333.90","1,314,882.10","31,528.00","9,005.90","1,354.30"
3/24/2009,923.8,684.5,"90,601.40",627.6,"1,133.20","1,043.80","46,852.60","6,308.80","1,527.60","3,464.30","10,507,656.30","3,393.00","32,705.40","16,350,375.00","5,191.10","1,277,823.40","30,893.50","8,756.00","1,320.20"
3/25/2009,929,684.8,"90,670.40",639.6,"1,143.20","1,041.00","47,146.80","6,345.90","1,540.90","3,483.90","10,776,400.00","3,412.30","32,937.70","16,502,756.00","5,228.00","1,258,144.70","31,209.40","8,776.90","1,331.90"
3/26/2009,938.3,693,"92,361.30",649.6,"1,155.10","1,057.70","47,452.00","6,410.10","1,556.10","3,518.70","10,930,612.50","3,446.30","33,167.10","16,688,652.80","5,280.00","1,250,387.00","31,326.70","8,782.30","1,336.90"
3/27/2009,924,694.7,"90,533.50",646.5,"1,146.70","1,056.50","46,731.30","6,313.20","1,544.80","3,465.30","10,612,140.00","3,393.90","32,680.00","16,437,960.00","5,196.40","1,248,739.80","31,219.70","8,902.20","1,337.40"
3/30/2009,928,704.9,"90,405.80",653.3,"1,170.10","1,068.50","47,513.60","6,344.40","1,580.60","3,480.60","10,723,040.00","3,408.60","33,022.90","16,500,768.00","5,227.20","1,299,923.80","31,584.60","9,017.40","1,366.10"
3/31/2009,916.5,692.8,"91,054.30",641,"1,156.80","1,047.80","46,498.60","6,263.00","1,527.00","3,437.80","10,723,050.00","3,366.40","32,526.60","16,310,950.50","5,162.00","1,253,084.60","31,136.10","8,722.80","1,323.10"
4/1/2009,924.5,699.9,"91,091.00",642.5,"1,171.20","1,061.50","46,904.50","6,318.30","1,504.60","3,467.20","10,691,842.50","3,395.80","32,810.50","16,437,610.00","5,202.60","1,259,797.70","31,392.80","8,671.30","1,333.70"
4/2/2009,897.8,665.8,"89,164.50",609.7,"1,111.40","1,016.90","45,242.10","6,134.40","1,429.70","3,366.90","10,193,951.30","3,297.60","31,668.10","15,953,017.50","5,047.40","1,182,139.20","29,941.50","8,126.50","1,250.00"
4/3/2009,905,673.3,"90,427.60",610.5,"1,115.90","1,025.30","45,607.50","6,185.50","1,437.40","3,394.20","10,369,490.00","3,324.30","31,910.30","16,089,995.00","5,092.30","1,209,604.90","30,192.60","8,214.70","1,273.80"
4/6/2009,870.3,649.9,"87,660.30",591.4,"1,080.80",989.4,"43,556.00","5,946.40","1,384.40","3,264.00","9,890,391.30","3,196.50","30,724.20","15,448,678.00","4,896.90","1,158,154.80","29,064.20","7,924.50","1,226.10"
4/7/2009,879.8,663,"88,406.10",596.9,"1,087.60","1,005.60","44,031.50","6,014.70","1,408.40","3,299.90","9,958,770.00","3,231.40","31,160.80","15,597,967.50","4,946.70","1,174,624.60","29,534.40","8,028.30","1,233.20"
4/8/2009,880,661.8,"87,788.80",598.3,"1,086.50","1,007.30","44,169.40","6,015.60","1,392.40","3,300.40","9,961,600.00","3,232.30","31,178.40","15,649,920.00","4,949.00","1,181,796.00","29,608.70","8,017.50","1,234.70"
4/9/2009,880.5,669.8,"88,463.80",601.8,"1,081.10","1,019.30","44,033.80","6,018.00","1,384.80","3,302.50","10,015,687.50","3,234.30","31,249.00","15,650,887.50","4,954.50","1,159,002.20","29,615.60","8,009.30","1,227.90"
4/10/2009,880.5,669.8,"88,463.80",601.8,"1,081.10","1,019.30","44,033.80","6,018.00","1,384.80","3,302.50","10,015,687.50","3,234.30","31,249.00","15,650,887.50","4,954.50","1,159,002.20","29,615.60","8,009.30","1,227.90"
4/13/2009,880.5,669.8,"88,463.80",601.8,"1,081.10","1,019.30","44,033.80","6,018.00","1,384.80","3,302.50","10,015,687.50","3,234.30","31,249.00","15,650,887.50","4,954.50","1,159,002.20","29,615.60","8,009.30","1,227.90"
4/14/2009,887.5,668.3,"87,844.80",595.2,"1,075.20","1,010.10","44,281.80","6,063.40","1,409.80","3,328.30","9,691,500.00","3,259.90","31,461.90","15,759,337.50","5,004.10","1,173,567.90","29,625.10","8,054.80","1,221.10"
4/15/2009,891,673.5,"88,511.90",593.5,"1,071.20","1,018.20","44,260.40","6,087.50","1,427.40","3,341.40","9,680,715.00","3,272.70","31,563.70","15,861,582.00","5,021.20","1,186,099.20","29,759.60","8,131.10","1,225.10"
4/16/2009,880.5,667.2,"87,398.40",590.2,"1,063.60","1,009.80","43,813.70","6,016.10","1,417.60","3,302.20","9,443,362.50","3,234.20","31,137.10","15,657,051.00","4,959.80","1,173,266.30","29,385.50","7,881.70","1,225.80"
4/17/2009,870.5,667.5,"86,336.20",589,"1,057.40","1,015.90","43,403.10","5,947.80","1,407.30","3,264.70","9,318,702.50","3,197.50","30,872.30","15,479,231.00","4,903.40","1,161,682.30","29,124.80","7,805.40","1,208.90"
4/20/2009,877,678.3,"85,910.90",602.8,"1,082.90","1,025.00","44,126.30","5,993.10","1,451.60","3,289.50","9,462,830.00","3,221.30","31,208.10","15,623,755.00","4,940.10","1,192,369.20","29,737.90","7,965.40","1,251.80"
4/21/2009,888.8,685.5,"87,657.40",604.8,"1,097.30","1,036.30","44,855.20","6,072.10","1,456.70","3,333.50","9,527,400.00","3,264.60","31,595.10","15,807,307.50","5,009.70","1,200,479.10","30,357.70","7,939.90","1,249.00"
4/22/2009,886,681.6,"86,748.30",611.8,"1,098.60","1,031.50","44,592.40","6,051.40","1,452.60","3,323.40","9,675,120.00","3,254.40","31,519.50","15,748,650.00","4,993.50","1,193,663.50","30,050.30","7,885.50","1,252.80"
4/23/2009,897.5,686.5,"87,838.30",613.3,"1,102.20","1,038.20","44,803.20","6,129.80","1,473.10","3,365.80","9,805,187.50","3,296.60","31,870.20","15,979,090.00","5,057.40","1,206,060.50","30,129.20","8,059.10","1,262.80"
4/24/2009,907.5,683.7,"88,027.50",617.3,"1,099.00","1,031.40","45,202.60","6,195.80","1,460.70","3,403.30","9,701,175.00","3,333.30","32,102.80","16,123,552.50","5,113.80","1,201,620.80","30,073.80","7,932.70","1,256.90"
4/27/2009,907.5,691.4,"87,646.40",618.3,"1,102.00","1,041.50","45,601.90","6,195.90","1,476.60","3,403.10","9,823,687.50","3,333.30","32,170.90","16,129,905.00","5,117.30","1,223,654.90","30,261.40","7,956.50","1,271.00"
4/28/2009,891,679.6,"85,954.80",609.5,"1,088.50","1,021.80","45,008.90","6,082.60","1,444.80","3,342.10","9,738,630.00","3,272.70","31,568.10","15,830,397.00","5,024.80","1,204,008.30","29,769.40","7,768.70","1,261.70"
4/29/2009,898.3,674.2,"87,076.40",607.2,"1,079.30","1,017.50","45,051.70","6,129.70","1,427.30","3,370.10","9,723,556.30","3,299.50","31,744.20","15,973,579.80","5,061.20","1,181,719.70","29,678.20","7,634.00","1,233.90"
4/30/2009,883.3,668.7,"87,344.60",597.8,"1,057.20","1,009.50","44,299.40","6,026.40","1,410.90","3,312.30","9,424,277.50","3,244.30","31,156.60","15,706,834.80","4,975.40","1,133,324.60","29,267.70","7,491.40","1,211.90"
5/1/2009,884.5,667.2,"87,937.00",594.4,"1,051.00","1,005.20","44,362.10","6,034.90","1,408.70","3,317.10","9,384,545.00","3,248.70","31,209.60","15,728,179.00","4,982.40","1,135,149.60","29,250.50","7,462.50","1,214.50"
5/4/2009,884.5,667.2,"87,937.00",594.4,"1,051.00","1,005.20","44,362.10","6,034.90","1,408.70","3,317.10","9,384,545.00","3,248.70","31,209.60","15,728,179.00","4,982.40","1,135,149.60","29,250.50","7,462.50","1,214.50"
5/5/2009,910,681.3,"89,871.60",602.1,"1,070.90","1,029.00","44,863.00","6,206.10","1,421.30","3,412.70","9,463,090.00","3,342.40","31,968.30","16,180,710.00","5,123.30","1,151,559.50","29,855.80","7,672.90","1,225.90"
5/6/2009,910,684.1,"89,698.70",603.6,"1,066.90","1,032.00","45,154.20","6,207.70","1,422.10","3,414.30","9,484,020.00","3,342.00","31,991.10","16,181,620.00","5,120.10","1,153,243.00","29,890.30","7,621.30","1,217.70"
5/7/2009,912.3,681,"90,376.60",608,"1,067.60","1,029.90","44,955.70","6,223.20","1,420.70","3,421.20","9,461,857.00","3,350.80","31,833.00","16,207,945.80","5,130.80","1,140,586.20","29,720.80","7,640.50","1,202.40"
5/8/2009,907,669.3,"89,566.30",599.9,"1,049.00","1,009.90","44,697.00","6,187.40","1,399.60","3,401.30","9,460,010.00","3,331.30","31,622.60","16,117,390.00","5,101.20","1,127,854.50","29,340.20","7,533.10","1,186.70"
5/11/2009,913,671.4,"88,953.60",603.2,"1,060.00","1,012.20","45,209.50","6,229.40","1,423.60","3,423.90","9,542,676.00","3,353.50","31,569.70","16,238,618.00","5,128.60","1,144,701.10","29,440.90","7,690.80","1,200.20"
5/12/2009,917,674,"88,187.90",602.1,"1,070.10","1,015.50","45,226.40","6,255.40","1,435.40","3,438.90","9,504,705.00","3,368.10","31,675.90","16,298,758.00","5,150.60","1,134,631.60","29,474.10","7,788.50","1,205.50"
5/13/2009,924,678.9,"88,500.70",609.7,"1,079.20","1,022.40","45,932.00","6,303.90","1,457.60","3,465.70","9,572,640.00","3,393.40","31,891.90","16,416,708.00","5,189.90","1,154,953.80","29,589.00","7,874.20","1,221.60"
5/14/2009,925.3,679.4,"88,416.90",609,"1,084.90","1,022.80","46,137.60","6,314.80","1,448.30","3,469.90","9,604,095.00","3,398.50","31,962.80","16,432,440.00","5,195.70","1,172,476.80","29,746.70","7,919.60","1,221.30"
5/15/2009,929.5,686.6,"88,163.10",612.2,"1,094.30","1,038.90","45,898.70","6,344.60","1,455.50","3,485.90","9,694,685.00","3,414.20","32,128.20","16,529,298.50","5,219.60","1,173,447.30","29,862.00","8,130.50","1,236.00"
5/18/2009,921,680,"88,683.10",600.8,"1,070.00","1,027.20","44,106.70","6,287.70","1,426.40","3,456.10","9,514,851.00","3,382.90","31,816.00","16,377,222.00","5,174.60","1,146,645.00","29,528.90","7,889.20","1,205.80"
5/19/2009,924.8,679.8,"88,877.70",597.9,"1,070.20","1,028.60","44,184.60","6,311.10","1,420.90","3,468.60","9,538,796.30","3,396.40","31,822.50","16,443,904.50","5,194.80","1,149,741.70","29,455.70","7,810.00","1,195.90"
5/20/2009,939.5,682.8,"89,233.70",599.3,"1,074.60","1,035.00","44,619.20","6,412.10","1,434.80","3,518.60","9,752,949.50","3,450.80","32,337.60","16,707,128.50","5,288.00","1,161,879.70","29,646.50","7,850.20","1,212.60"
5/21/2009,937.5,674.8,"88,509.40",590.6,"1,066.40","1,025.20","44,416.40","6,398.20","1,437.80","3,515.80","9,638,437.50","3,443.20","32,268.80","16,669,687.50","5,276.50","1,171,500.00","29,384.30","7,836.60","1,203.60"
5/22/2009,959.8,684.6,"90,629.20",602.9,"1,077.90","1,040.30","45,213.80","6,548.60","1,485.50","3,599.20","9,780,812.30","3,524.90","32,948.20","17,066,274.50","5,401.80","1,197,192.20","29,800.20","7,940.80","1,223.60"
5/25/2009,959.8,684.6,"90,629.20",602.9,"1,077.90","1,040.30","45,213.80","6,548.60","1,485.50","3,599.20","9,780,812.30","3,524.90","32,948.20","17,066,274.50","5,401.80","1,197,192.20","29,800.20","7,940.80","1,223.60"
5/26/2009,945,675.8,"89,699.40",592.9,"1,059.00","1,024.60","45,270.20","6,457.90","1,468.90","3,544.50","9,776,025.00","3,470.70","32,560.00","16,803,045.00","5,312.60","1,193,440.50","29,611.50","7,827.70","1,204.40"
5/27/2009,951,683.1,"90,345.00",592.2,"1,057.40","1,033.00","45,358.00","6,493.50","1,482.60","3,566.30","9,868,527.00","3,492.80","32,709.70","16,902,123.00","5,346.10","1,219,895.30","29,644.40","7,689.20","1,209.30"
5/28/2009,957.8,688.1,"92,873.00",602.8,"1,070.00","1,040.00","45,593.70","6,541.40","1,503.50","3,592.00","9,864,825.00","3,518.30","32,961.00","17,031,668.30","5,383.00","1,213,708.70","29,828.50","7,755.50","1,226.60"
5/29/2009,975.5,690.9,"93,248.10",603.9,"1,065.60","1,042.70","45,960.70","6,662.70","1,498.20","3,658.30","10,037,895.00","3,582.70","33,484.00","17,339,512.50","5,482.80","1,223,618.40","30,084.90","7,788.90","1,219.80"
6/1/2009,981.8,692.1,"94,797.80",596.8,"1,068.30","1,049.70","46,107.90","6,701.90","1,490.80","3,682.10","10,048,211.30","3,605.50","33,472.80","17,454,533.30","5,505.60","1,213,688.40","30,068.50","7,823.00","1,212.50"
6/2/2009,980,685.8,"93,815.40",591.5,"1,060.20","1,040.30","46,084.50","6,693.40","1,491.90","3,675.20","10,054,800.00","3,598.80","33,422.90","17,417,540.00","5,495.40","1,210,574.40","29,943.10","7,854.20","1,191.60"
6/3/2009,976.8,691.4,"93,758.20",599.8,"1,079.10","1,049.10","45,980.50","6,671.90","1,512.00","3,662.80","9,879,826.30","3,586.80","33,246.60","17,359,777.80","5,472.20","1,211,511.90","30,201.50","7,923.50","1,218.40"
6/4/2009,970.8,685.1,"93,725.90",602.4,"1,067.40","1,038.50","45,826.70","6,633.20","1,499.40","3,640.50","9,785,160.00","3,565.90","33,141.40","17,268,671.80","5,432.60","1,210,797.10","29,949.00","7,806.80","1,215.10"
6/5/2009,962,686.2,"94,487.60",600.1,"1,070.00","1,042.60","45,319.80","6,573.40","1,477.30","3,607.70","9,562,280.00","3,533.40","32,932.20","17,153,422.00","5,384.60","1,202,740.50","29,712.90","7,733.50","1,199.40"
6/8/2009,943.8,679,"92,865.00",588.8,"1,058.50","1,031.00","44,884.80","6,452.50","1,475.00","3,539.40","9,461,093.80","3,465.70","32,394.20","16,779,875.00","5,287.40","1,190,446.30","29,643.30","7,710.40","1,200.90"
6/9/2009,956,681.5,"93,276.90",587.2,"1,055.10","1,033.60","45,400.40","6,534.60","1,481.50","3,585.20","9,617,360.00","3,510.70","32,656.00","16,993,856.00","5,357.90","1,206,711.00","29,756.40","7,747.00","1,194.40"
6/10/2009,953.8,681.7,"93,677.30",584.1,"1,059.10","1,030.20","45,071.80","6,517.40","1,477.70","3,576.60","9,559,436.30","3,502.50","32,532.40","16,969,120.00","5,343.40","1,199,912.90","29,513.80","7,713.70","1,186.30"
6/11/2009,947.5,672.2,"92,722.40",572.5,"1,040.20","1,015.90","45,105.70","6,477.60","1,453.00","3,553.40","9,596,280.00","3,480.20","32,276.60","16,837,075.00","5,311.70","1,185,559.40","29,231.00","7,530.30","1,153.70"
6/12/2009,937.3,668.3,"92,094.20",568.4,"1,049.40","1,008.90","44,622.50","6,407.00","1,436.00","3,514.90","9,433,421.30","3,442.80","31,948.00","16,677,426.50","5,254.20","1,177,607.80","28,992.00","7,530.80","1,153.40"
6/15/2009,932.3,676.3,"91,379.10",572.7,"1,057.90","1,018.80","44,477.70","6,373.20","1,447.80","3,496.10","9,434,370.00","3,422.90","31,827.00","16,590,321.00","5,225.10","1,180,582.80","29,180.50","7,548.70","1,174.90"
6/16/2009,934,674.7,"90,065.60",569.2,"1,060.30","1,016.50","44,640.50","6,383.10","1,447.10","3,502.70","9,508,120.00","3,429.90","31,863.40","16,618,662.00","5,233.10","1,177,194.90","29,153.60","7,508.50","1,172.60"
6/17/2009,930.5,670.9,"89,067.50",570.4,"1,056.50","1,010.50","44,780.30","6,362.20","1,455.30","3,489.60","9,505,057.50","3,417.20","31,790.50","16,537,776.50","5,212.20","1,181,409.30","29,079.80","7,532.70","1,177.00"
6/18/2009,940.5,673.2,"90,626.60",573.9,"1,061.60","1,018.60","45,332.10","6,428.00","1,456.90","3,527.10","9,668,340.00","3,453.50","32,122.80","16,777,579.50","5,267.30","1,190,889.30","29,273.30","7,634.40","1,169.60"
6/19/2009,935.3,669.8,"89,952.40",567.8,"1,060.60","1,009.80","44,966.80","6,393.60","1,451.50","3,507.50","9,726,600.00","3,434.50","31,896.70","16,648,385.30","5,237.90","1,187,702.00","29,071.40","7,574.30","1,160.10"
6/22/2009,919.3,662.6,"88,165.30",561.9,"1,059.60",997.7,"44,698.50","6,283.60","1,448.90","3,447.50","9,618,112.80","3,375.80","31,376.80","16,362,650.00","5,145.40","1,175,720.80","28,810.90","7,533.70","1,163.50"
6/23/2009,920.8,653.3,"87,480.50",559.7,"1,059.60",981.7,"44,697.80","6,293.10","1,441.70","3,453.10","9,677,082.50","3,381.90","31,443.60","16,386,587.80","5,151.50","1,184,434.40","28,719.60","7,518.30","1,157.00"
6/24/2009,933.5,667.5,"89,223.90",567.6,"1,073.00","1,022.50","45,330.80","6,378.40","1,451.80","3,500.80","9,661,725.00","3,428.00","31,823.00","16,617,233.50","5,223.90","1,189,465.70","29,163.70","7,512.40","1,166.40"
6/25/2009,937.3,672.3,"90,097.80",573.2,"1,086.30","1,025.70","45,545.70","6,405.80","1,451.70","3,515.00","9,616,185.00","3,442.80","31,974.30","16,731,787.00","5,243.50","1,209,286.80","29,281.90","7,521.00","1,175.10"
6/26/2009,942,668.5,"89,603.00",569.6,"1,083.60","1,018.50","45,305.50","6,437.40","1,446.80","3,532.70","9,636,660.00","3,457.80","32,079.80","16,769,484.00","5,273.80","1,207,173.00","29,320.20","7,424.90","1,166.30"
6/29/2009,935.5,664.8,"89,751.90",565.3,"1,082.80","1,014.80","45,002.20","6,393.00","1,441.00","3,508.40","9,574,842.50","3,436.00","31,849.10","16,653,771.00","5,239.20","1,202,117.50","29,183.80","7,312.30","1,160.00"
6/30/2009,934.5,665.1,"90,011.00",567.6,"1,085.10","1,013.90","44,767.20","6,383.30","1,439.80","3,504.60","9,539,376.00","3,432.40","31,857.10","16,632,231.00","5,227.10","1,189,011.10","29,105.10","7,237.70","1,157.30"
7/1/2009,938.3,662.6,"90,503.60",568.5,"1,077.00","1,007.40","44,932.80","6,411.20","1,430.50","3,518.60","9,560,767.50","3,446.10","31,941.80","16,701,788.30","5,247.20","1,181,725.90","29,101.80","7,268.00","1,160.80"
7/2/2009,929.5,663.4,"89,278.50",566.7,"1,079.80","1,007.60","44,574.20","6,349.80","1,428.50","3,486.00","9,466,957.50","3,413.90","31,696.00","16,544,170.50","5,194.30","1,186,088.50","29,019.70","7,293.10","1,169.30"
7/3/2009,932.5,666.7,"89,492.00",571.2,"1,083.40","1,012.70","44,666.80","6,371.10","1,430.30","3,497.30","9,502,175.00","3,425.00","31,794.50","16,594,770.00","5,211.30","1,183,668.90","29,187.30","7,401.70","1,169.60"
7/6/2009,924.5,663.6,"87,956.90",570.1,"1,075.10","1,005.90","44,907.60","6,318.50","1,430.20","3,467.30","9,441,918.50","3,395.50","31,539.30","16,457,949.00","5,163.40","1,177,813.00","29,083.90","7,388.00","1,167.60"
7/7/2009,924,662.7,"87,641.40",572.3,"1,076.10","1,004.10","44,887.90","6,313.40","1,428.10","3,465.30","9,424,800.00","3,393.90","31,499.20","16,450,896.00","5,159.00","1,178,635.90","29,132.00","7,438.50","1,162.60"
7/8/2009,918,662.8,"84,722.20",573.8,"1,074.90","1,002.90","44,881.00","6,272.60","1,439.10","3,443.00","9,363,600.00","3,371.80","31,271.70","16,343,154.00","5,125.90","1,171,459.80","29,274.10","7,560.10","1,185.10"
7/9/2009,911.8,648.9,"84,865.70",557.8,"1,058.40",981,"44,411.30","6,228.80","1,409.10","3,419.20","9,247,880.30","3,348.60","31,048.70","16,230,973.50","5,093.50","1,164,058.60","28,938.50","7,394.20","1,160.40"
7/10/2009,913,654.3,"84,315.60",563.9,"1,061.30",990.4,"44,737.00","6,238.40","1,419.40","3,424.10","9,294,340.00","3,354.10","31,110.50","16,256,878.00","5,100.30","1,177,450.50","29,843.30","7,547.10","1,175.00"
7/13/2009,908.5,650.6,"84,099.80",561.9,"1,050.00",984.8,"44,598.30","6,207.50","1,404.10","3,407.10","9,266,700.00","3,336.90","31,025.30","16,174,934.00","5,075.00","1,190,480.20","29,775.50","7,509.20","1,164.70"
7/14/2009,924.8,662.6,"86,131.20",567.8,"1,052.00","1,006.20","45,285.00","6,318.70","1,429.90","3,468.10","9,418,578.80","3,396.60","31,560.80","16,467,023.30","5,151.40","1,197,273.80","29,816.30","7,662.90","1,171.80"
7/15/2009,938,665.6,"88,472.20",571.5,"1,049.50","1,010.30","45,619.60","6,408.00","1,434.50","3,518.00","9,494,436.00","3,445.30","31,955.80","16,690,772.00","5,259.20","1,193,229.80","29,879.40","7,624.40","1,168.30"
7/16/2009,935,662.4,"87,525.40",569.6,"1,046.20","1,005.80","45,506.50","6,387.30","1,430.60","3,506.50","9,438,825.00","3,434.30","31,858.30","16,650,480.00","5,219.00","1,186,234.50","29,598.60","7,590.80","1,166.30"
7/17/2009,937.5,663.3,"88,171.90",573.7,"1,047.30","1,008.20","45,684.40","6,404.70","1,425.30","3,515.90","9,520,312.50","3,443.40","31,934.10","16,693,125.00","5,224.90","1,180,781.30","29,764.80","7,536.50","1,169.10"
7/20/2009,952.8,669.5,"89,901.50",576.5,"1,054.10","1,017.40","45,922.60","6,508.30","1,435.00","3,573.10","9,675,176.30","3,499.60","32,407.80","16,968,477.50","5,309.20","1,183,315.50","29,567.20","7,481.50","1,170.50"
7/21/2009,947.8,668.3,"88,576.70",577.9,"1,051.60","1,012.30","45,894.80","6,473.80","1,427.20","3,554.30","9,524,887.50","3,481.20","32,233.00","16,923,024.00","5,287.00","1,187,483.40","29,406.40","7,424.20","1,168.60"
7/22/2009,948.3,666.1,"88,832.10",575.7,"1,040.80","1,009.50","46,009.10","6,477.10","1,409.70","3,556.20","9,548,877.50","3,483.00","32,245.20","16,884,539.50","5,270.20","1,187,237.50","29,536.90","7,298.10","1,158.80"
7/23/2009,950,666.9,"90,202.50",573.9,"1,030.50","1,014.60","46,027.50","6,489.70","1,409.10","3,562.70","9,531,350.00","3,489.40","32,270.60","16,917,600.00","5,295.00","1,182,465.00","29,594.00","7,264.00","1,159.50"
